GenNHS_ID	GenNHS_Code_Key	GenNHS_Name	OverrideGenNHS_Name	ChemistListPrice_Amt	MoleculeGroup_Name	GenNhsSubGroup_Name	GenNhsSubGroup_ID	EffectiveFromCalendarPeriod_Number	EffectiveToCalendarPeriod_Number	AuditJob_ID	AuditCreate_Date	AuditUpdate_Date	AuditModify_Flag	AuditSource_Code	OverrideGenNHS_Code_Description
2236	H135	HYDROXYZINE	NULL	16.31		HYDROXYZINE	912	NULL	NULL	5695167	2011-04-09 00:00:00.000	2014-07-24 14:22:44.980	U	DW	NULL
2237	H156	HYDROCORTISONE & CLIOQUINOL	NULL	9.1588	HYDROCORTISONE & CLIOQUINOL	HYDROCORTISONE & CLIOQUINOL	899	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2238	H167	HYDROCHLOROTHIAZIDE &AMILORIDE	NULL	2.8182	HYDROCHLOROTHIAZIDE WITH AMILORIDE HYDRO	HYDROCHLOROTHIAZIDE &AMILORIDE	894	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2239	H168	HYDROCHLOROTHIAZIDE & TRIAM	NULL	4.5909	HYDROCHLOROTHIAZIDE WITH TRIAMTERENE	HYDROCHLOROTHIAZIDE & TRIAM	893	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2240	H1N11	H1N1 INFLUENZA (INACT)	NULL	0.00		H1N1 INFLUENZA (INACT)	869	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2241	H1N12	H1N1 INFLUENZA (INACT)	NULL	0.00		H1N1 INFLUENZA (INACT)	869	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2242	H1N13	H1N1 INFLUENZA (INACT)	NULL	0.00		H1N1 INFLUENZA (INACT)	869	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2243	HA10	HALOPERIDOL	NULL	3.1565	HALOPERIDOL	HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2244	HA14	HALOPERIDOL	NULL	4.60		HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2245	HAEM2	HAEMOPHILUS B & HEP B	NULL	47.06		HAEMOPHILUS B & HEP B	870	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2246	HAEM3	HAEMOPHILUS INFLUENZAE CONJ	NULL	18.10		HAEMOPHILUS INFLUENZAE CONJ	871	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2247	HAEM4	HAEMOPHILUS INFLUENZAE TYPE B	NULL	13.93		HAEMOPHILUS INFLUENZAE TYPE B	872	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5214	HAHI1	HAEMOPHILUS INF B & HIB-MENC	NULL	NULL		HAEMOPHILUS INF B & HIB-MENC	1865	NULL	NULL	5986617	2014-08-02 00:00:00.000	2014-09-10 15:41:57.083	U	DW	NULL
2248	HAL1	HALOPERIDOL	NULL	3.5739	HALOPERIDOL	HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2249	HAL2	HALOPERIDOL	NULL	3.5826	HALOPERIDOL	HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2250	HAL3	HALOPERIDOL	NULL	17.6087	HALOPERIDOL	HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2251	HAL4	HALOPERIDOL	NULL	35.00	HALOPERIDOL	HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2252	HAL5	HALOPERIDOL	NULL	9.6087	HALOPERIDOL	HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2253	HAL6	HALOPERIDOL	NULL	13.7913	HALOPERIDOL	HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2254	HALC1	HALCINONIDE	NULL	13.47		HALCINONIDE	873	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2255	HALO1	HALOPERIDOL	NULL	9.01		HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2256	HALO10	HALOPERIDOL	NULL	46.94	HALOPERIDOL	HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2257	HALO6	HALOPERIDOL	NULL	19.73		HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2258	HALO7	HALOPERIDOL	NULL	36.60		HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2259	HALO8	HALOPERIDOL	NULL	35.06		HALOPERIDOL	874	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2260	HALO9	HALOTHANE	NULL	50.68		HALOTHANE	875	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2261	HART1	SODIUM LACT CPD & KCL 0.22%	NULL	3.86		SODIUM LACT CPD & KCL 0.22%	1623	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2262	HC21	HYDROCORTISONE	NULL	6.8783	HYDROCORTISONE	HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2263	HCC1	HYDROCORTISONE ACETATE	NULL	1.672	HYDROCORTISONE	HYDROCORTISONE ACETATE	901	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2264	HCC2	HYDROCORTISONE ACETATE	NULL	1.8609	HYDROCORTISONE ACETATE	HYDROCORTISONE ACETATE	901	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2265	HCC3	HYDROCORTISONE	NULL	1.9391	HYDROCORTISONE	HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2266	HCD2	HYDROCORTISONE	NULL	5.10		HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2267	HCD5	HYDROCORTISONE	NULL	5.4091		HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2268	HCE2	HYDROCORTISONE	NULL	4.4783	HYDROCORTISONE	HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2269	HCE3	HYDROCORTISONE	NULL	5.4522	HYDROCORTISONE	HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2270	HCG5	HUMAN CHORIONIC GON	NULL	42.55	HUMAN CHORIONIC GON	HUMAN CHORIONIC GON	886	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5345	HCG6	HUMAN CHORIONIC GONADOTROPHIN	NULL	NULL		HUMAN CHORIONIC GONADOTROPHIN	1920	NULL	NULL	7976771	2015-07-01 00:00:00.000	2015-07-02 19:32:42.070	U	DW	NULL
5346	HCG7	HUMAN CHORIONIC GONADOTROPHIN	NULL	NULL		HUMAN CHORIONIC GONADOTROPHIN	1920	NULL	NULL	7976771	2015-07-01 00:00:00.000	2015-07-02 19:32:42.070	U	DW	NULL
2271	HCO3	HYDROCORTISONE ACETATE	NULL	1.672	HYDROCORTISONE	HYDROCORTISONE ACETATE	901	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2272	HCO4	HYDROCORTISONE ACETATE	NULL	1.8609	HYDROCORTISONE ACETATE	HYDROCORTISONE ACETATE	901	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2273	HCO9	HYDROCORTISONE	NULL	3.40	HYDROCORTISONE	HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2274	HE19	HEPARIN CALCIUM	NULL	6.01		HEPARIN CALCIUM	876	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2275	HE20	HEPARIN SOD	NULL	8.6818	HEPARIN SOD	HEPARIN SOD	877	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2276	HE22	HEPARIN CALCIUM	NULL	5.68		HEPARIN CALCIUM	876	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2277	HE56	HEPARIN CALCIUM	NULL	2.75		HEPARIN CALCIUM	876	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2278	HE57	HEPARIN CALCIUM	NULL	10.47		HEPARIN CALCIUM	876	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2279	HEP1	HEPARIN SOD	NULL	5.7545	HEPARIN SOD	HEPARIN SOD	877	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2280	HEP2	HEPARIN SOD	NULL	3.6627		HEPARIN SOD	877	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2281	HEP3	HEPARIN SOD	NULL	4.60	HEPARIN SOD	HEPARIN SOD	877	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2282	HEP4	HEPARIN SOD	NULL	52.98		HEPARIN SOD	877	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2283	HEP5	DALTEPARIN SODIUM	NULL	44.69	DALTEPARIN SODIUM	DALTEPARIN SODIUM	415	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2284	HEP6	DALTEPARIN SODIUM	NULL	46.5727	DALTEPARIN SODIUM	DALTEPARIN SODIUM	415	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2285	HEP8	DALTEPARIN	NULL	184.50	DALTEPARIN SODIUM	DALTEPARIN	414	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2286	HEP9	HEPARIN SOD	NULL	6.2364	HEPARIN SOD	HEPARIN SOD	877	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2287	HEPA1	HEPATITIS A	NULL	36.20		HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2288	HEPA10	HEPARIN CALCIUM	NULL	101.16		HEPARIN CALCIUM	876	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2289	HEPA11	HEPATITIS A	NULL	58.28	HEPATITIS A	HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2290	HEPA12	HEPATITIS A	NULL	35.29		HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2291	HEPA13	HEPATITIS A & HEPATITIS B	NULL	68.43	HEPATITIS A & HEPATITIS B	HEPATITIS A & HEPATITIS B	879	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2292	HEPA14	HEPATITIS A	NULL	34.41	HEPATITIS A	HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2293	HEPA15	HEPATITIS A	NULL	56.82	HEPATITIS A	HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2294	HEPA16	HEPATITIS A	NULL	34.41		HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2295	HEPA17	HEPATITIS A	NULL	56.82		HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2296	HEPA19	HEPARIN CALCIUM	NULL	56.61		HEPARIN CALCIUM	876	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2297	HEPA2	HEPARIN CALCIUM	NULL	62.41		HEPARIN CALCIUM	876	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2298	HEPA20	HEPATITIS A & HEPATITIS B	NULL	44.51	HEPATITIS A & HEPATITIS B	HEPATITIS A & HEPATITIS B	879	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2299	HEPA24	HEPATITIS A	NULL	57.64		HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2300	HEPA25	HEPATITIS A SALMONELLA TYPHI	NULL	112.46	HEPATITIS A SALMONELLA TYPHI	HEPATITIS A SALMONELLA TYPHI	880	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2301	HEPA26	HEPATITIS A	NULL	59.17		HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2302	HEPA3	HEPARIN SOD	NULL	126.46	HEPARIN SOD	HEPARIN SOD	877	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2303	HEPA5	HEPATITIS A	NULL	35.90	HEPATITIS A	HEPATITIS A	878	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2304	HEPB1	HEPATITIS B	NULL	17.74	HEPATITIS B	HEPATITIS B	881	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2305	HEPB2	HEPATITIS B	NULL	10.26	HEPATITIS B	HEPATITIS B	881	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2306	HEPB3	HEPATITIS B	NULL	15.44	HEPATITIS B	HEPATITIS B	881	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2307	HEPB4	HEPATITIS B	NULL	8.93		HEPATITIS B	881	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2308	HEPB5	HEPATITIS B	NULL	10.29		HEPATITIS B	881	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2309	HEPB6	HEPATITIS B	NULL	17.50	HEPATITIS B	HEPATITIS B	881	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2310	HEPB7	HEPATITIS B	NULL	17.74	HEPATITIS B	HEPATITIS B	881	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5215	HEPB8	HEPATITIS B	NULL	NULL		HEPATITIS B	881	NULL	NULL	5748399	2014-08-02 00:00:00.000	2014-08-02 19:31:47.483	I	DW	NULL
5422	HEPB9	HEPATITIS B II DIALYSIS FORM	NULL	NULL		HEPATITIS B II DIALYSIS FORM	1942	NULL	NULL	8979760	2015-11-01 00:00:00.000	2015-11-02 19:38:31.737	U	DW	NULL
2311	HERC1	TRASTUZUMAB.	NULL	1030.21	TRASTUZUMAB	TRASTUZUMAB.	1767	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2312	HERC2	TRASTUZUMAB.	NULL	412.0769		TRASTUZUMAB.	1767	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2313	HERC3	TRASTUZUMAB	NULL	NULL		TRASTUZUMAB	1766	NULL	NULL	5700648	2011-12-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5347	HERC4	TRASTUZUMAB	NULL	NULL		TRASTUZUMAB	1766	NULL	NULL	7968538	2015-07-01 00:00:00.000	2015-07-01 19:32:16.260	I	DW	NULL
5348	HERC5	TRASTUZUMAB	NULL	NULL		TRASTUZUMAB	1766	NULL	NULL	7968538	2015-07-01 00:00:00.000	2015-07-01 19:32:16.260	I	DW	NULL
2314	HEX4	HEXAMINE HIPP	NULL	31.46	HEXAMINE HIPP	HEXAMINE HIPP	882	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2315	HIGH1	HIGH FAT(VIT/MIN/T EL,LOW P C)	NULL	39.3365		HIGH FAT(VIT/MIN/T EL,LOW P C)	883	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5085	HIGH2	HIGH FAT(VIT/MIN/T EL,LOW P C)	NULL	NULL		HIGH FAT(VIT/MIN/T EL,LOW P C)	883	NULL	NULL	5700648	2013-08-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5266	HIGH3	HIGH FAT(VIT/MIN/T EL,LOW P C)	NULL	NULL		HIGH FAT(VIT/MIN/T EL,LOW P C)	883	NULL	NULL	6455095	2014-12-01 00:00:00.000	2014-12-01 19:31:37.557	I	DW	NULL
2316	HMOR1	HYDROMORPHONE HCL	NULL	27.9913	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2317	HMOR10	HYDROMORPHONE HCL	NULL	127.50	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2318	HMOR2	HYDROMORPHONE HCL	NULL	51.6727	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2319	HMOR3	HYDROMORPHONE HCL	NULL	91.0727	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2320	HMOR4	HYDROMORPHONE HCL	NULL	16.9391	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2321	HMOR5	HYDROMORPHONE HCL	NULL	13.5478	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2322	HMOR6	HYDROMORPHONE HCL	NULL	18.9739	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2323	HMOR7	HYDROMORPHONE HCL	NULL	23.7217	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2324	HMOR8	HYDROMORPHONE HCL	NULL	39.19	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2325	HMOR9	HYDROMORPHONE HCL	NULL	72.3364	HYDROMORPHONE HCL	HYDROMORPHONE HCL	904	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2326	HOM2	HOMATROPINE	NULL	10.0435	HOMATROPINE HYDROBROMIDE	HOMATROPINE	884	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2327	HOM5	HOMATROPINE	NULL	12.58		HOMATROPINE	884	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2328	HPV1	HUMAN PAPILLOMAVIUS RECOM QUAD	NULL	133.70	HUMAN PAPILLOMAVIUS RECOM QUAD	HUMAN PAPILLOMAVIUS RECOM QUAD	888	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2329	HPV2	HUMAN PAPILLOMAVIUS RECOM QUAD	NULL	133.70	HUMAN PAPILLOMAVIUS RECOM QUAD	HUMAN PAPILLOMAVIUS RECOM QUAD	888	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2330	HPVV1	HPV TYPE 16/18 RECOMB PFS	NULL	127.78	HPV TYPE 16/18 RECOMB PFS	HPV TYPE 16/18 RECOMB PFS	885	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2331	HU23	HUMAN CHORIONIC GON	NULL	15.9364	HUMAN CHORIONIC GON	HUMAN CHORIONIC GON	886	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2332	HU24	HUMAN CHORIONIC GON	NULL	27.7818		HUMAN CHORIONIC GON	886	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2333	HU25	HUMAN CHORIONIC GON	NULL	33.3273		HUMAN CHORIONIC GON	886	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2334	HU26	HUMAN CHORIONIC GON	NULL	15.00	HUMAN CHORIONIC GON	HUMAN CHORIONIC GON	886	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2335	HU45	HUMAN MENOPAUSAL GON	NULL	255.55		HUMAN MENOPAUSAL GON	887	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2336	HU46	HUMAN MENOPAUSAL GON	NULL	511.1048		HUMAN MENOPAUSAL GON	887	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2337	HUMA1	HUMAN CHORIONIC GON	NULL	38.66		HUMAN CHORIONIC GON	886	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2338	HY01	HYDROXYETHYLRUTOSIDES	NULL	19.91		HYDROXYETHYLRUTOSIDES	909	NULL	NULL	5695167	2011-04-09 00:00:00.000	2014-07-24 14:22:44.980	U	DW	NULL
2339	HY10	HYDROXYPROPYLCELLULOSE	NULL	29.0273		HYDROXYPROPYLCELLULOSE	910	NULL	NULL	5695167	2011-04-09 00:00:00.000	2014-07-24 14:22:44.980	U	DW	NULL
2340	HY15	HYDROCORT & CINCHOCAINE	NULL	4.6182	HYDROCORTISONE	HYDROCORT & CINCHOCAINE	895	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2341	HY16	HYDROCORT & CINCHOCAINE	NULL	1.5364		HYDROCORT & CINCHOCAINE	895	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2342	HY17	HYDROCORT & CINCHOCAINE	NULL	4.0636	HYDROCORTISONE	HYDROCORT & CINCHOCAINE	895	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2343	HY32	HYOSCINE BUTYLBR	NULL	15.4727	HYOSCINE BUTYLBR	HYOSCINE BUTYLBR	913	NULL	NULL	5695167	2011-04-09 00:00:00.000	2014-07-24 14:22:44.980	U	DW	NULL
2344	HY35	HYDROXOCOBALAMIN	NULL	6.8182		HYDROXOCOBALAMIN	905	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2345	HY36	HYDROXOCOBALAMIN (AS CHLORIDE)	HYDROXOCOBALAMIN	8.2174	HYDROXOCOBALAMIN	HYDROXOCOBALAMIN	905	209901	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2346	HY43	HYDROCORTISONE	NULL	3.913	HYDROCORTISONE	HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2347	HY45	HYDROXYCHLOROQUINE SULFATE	HYDROXYCHLOROQUINE	27.1043	HYDROXYCHLOROQUINE SULFATE	HYDROXYCHLOROQUINE	907	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2348	HY47	HYPROMELLOSE	NULL	3.7636		HYPROMELLOSE	914	NULL	NULL	5695167	2011-04-09 00:00:00.000	2014-07-24 14:22:44.980	U	DW	NULL
2349	HY54	HYDROCORTISONE	NULL	2.80	HYDROCORTISONE	HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2350	HY56	HYDROCORTISONE	NULL	7.9273	HYDROCORTISONE	HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2351	HY61	HYDROCORTISONE	NULL	10.16		HYDROCORTISONE	898	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2352	HY76	HYPROMELLOSE & DEXTRAN	NULL	3.5391	HYPROMELLOSE WITH DEXTRAN	HYPROMELLOSE & DEXTRAN	916	NULL	NULL	5695167	2011-04-09 00:00:00.000	2014-07-24 14:22:44.980	U	DW	NULL
2353	HYAL1	HYALURONATE SODIUM	NULL	7.29		HYALURONATE SODIUM	889	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5015	HYAL2	HYALURONATE SODIUM	NULL	NULL		HYALURONATE SODIUM	889	NULL	NULL	5700648	2012-12-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
5016	HYAL3	HYALURONATE SODIUM	NULL	NULL		HYALURONATE SODIUM	889	NULL	NULL	5700648	2012-12-01 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2354	HYD1	HYDRALAZINE	NULL	3.9478	HYDRALAZINE	HYDRALAZINE	890	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
2355	HYD2	HYDRALAZINE	NULL	4.7826	HYDRALAZINE	HYDRALAZINE	890	NULL	NULL	5700648	2011-04-09 00:00:00.000	2014-07-25 11:44:38.833	U	DW	NULL
